_id,sellerId,shareCount,totalStock,categoryType,productType,stepData,orderAcceptingType,shipping,isSold,soldAt,isTopPick,topPickExpiresAt,saveCount,likeCount,viewCount,status,bargainSettings,tags,searchKeywords,condition,analytics,images,variants,comments,customSpecs,name,description,price,discountedPrice,category,subCategory,createdAt,updatedAt,SKU,__v,productCategory,hsn
698e2fc02c63bfbc047698b2,698e25132c63bfbc047683d8,0,25,Products,"{'hasSize': True, 'hasColor': True, 'hasVariants': True}","{'step1': {'bargainSettings': {'autoAcceptDiscount': 5, 'maximumDiscount': 20.602290459206465}, 'category': 'Men', 'subCategory': 'jeans-trousers', 'name': 'Italian pants', 'description': 'Italian pants', 'price': 800, 'discountedPrice': 400, 'totalStock': 25, 'hasSize': True, 'hasColor': True}, 'step2': {'colors': ['grey']}, 'step3': {'images': [{'public_id': 'zatch/products/1770926047349-598994599.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926047349-598994599.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769913'}}, {'public_id': 'zatch/products/1770926048243-263170078.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926048243-263170078.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769914'}}, {'public_id': 'zatch/products/1770926048853-124221894.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926048853-124221894.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769915'}}], 'sizes': ['32'], 'variantImages': {'grey': {'32': [{'public_id': 'zatch/products/variants/1770926049092-833479588.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049092-833479588.jpg'}, {'public_id': 'zatch/products/variants/1770926049349-861911188.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049349-861911188.jpg'}, {'public_id': 'zatch/products/variants/1770926049595-91941967.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049595-91941967.jpg'}]}}}}",autoAccept,"{'freeShipping': False, 'estimatedDeliveryDays': 7, 'codAvailable': False, 'returnPolicy': '7 days return policy'}",False,,False,,0,0,40,inactive,"{'autoAcceptDiscount': 5, 'maximumDiscount': 30}",[],[],New,"{'totalSales': 0, 'totalRevenue': 0, 'averageRating': 0, 'totalReviews': 0}","[{'public_id': 'zatch/products/1770926047349-598994599.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926047349-598994599.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769916'}}, {'public_id': 'zatch/products/1770926048243-263170078.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926048243-263170078.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769917'}}, {'public_id': 'zatch/products/1770926048853-124221894.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926048853-124221894.jpg', '_id': {'$oid': '698e2fe12c63bfbc04769918'}}]","[{'color': 'grey', 'size': '32', 'stock': 23, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1770926049092-833479588.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049092-833479588.jpg', '_id': {'$oid': '698e2fe62c63bfbc04769922'}}, {'public_id': 'zatch/products/variants/1770926049349-861911188.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049349-861911188.jpg', '_id': {'$oid': '698e2fe62c63bfbc04769923'}}, {'public_id': 'zatch/products/variants/1770926049595-91941967.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926049595-91941967.jpg', '_id': {'$oid': '698e2fe62c63bfbc04769924'}}]}]",[],[],Italian pants,Italian pants,800,400,Men,jeans-trousers,2026-02-12 19:53:36.120000+00:00,2026-05-30 17:22:02.953000+00:00,GEN-698E2F,2,,
698e32212c63bfbc0476a7f2,698e25132c63bfbc047683d8,0,25,Products,"{'hasSize': True, 'hasColor': True, 'hasVariants': True}","{'step1': {'bargainSettings': {'autoAcceptDiscount': 5, 'maximumDiscount': 15.376077426066301}, 'category': 'Men', 'subCategory': 'tshirts-polos', 'name': 'Turtleneck shirts', 'description': 'Turtleneck shirts ', 'price': 999, 'discountedPrice': 899, 'totalStock': 25, 'hasSize': True, 'hasColor': True}, 'step2': {'colors': ['brown']}, 'step3': {'images': [{'public_id': 'zatch/products/1770926647137-88663491.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926647137-88663491.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b4'}}, {'public_id': 'zatch/products/1770926648199-146079028.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926648199-146079028.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b5'}}, {'public_id': 'zatch/products/1770926648490-777930851.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926648490-777930851.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b6'}}], 'sizes': ['MEDIUM'], 'variantImages': {'brown': {'MEDIUM': [{'public_id': 'zatch/products/variants/1770926648909-745129509.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926648909-745129509.jpg'}, {'public_id': 'zatch/products/variants/1770926649174-709929561.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926649174-709929561.jpg'}, {'public_id': 'zatch/products/variants/1770926649461-616656970.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926649461-616656970.jpg'}]}}}}",autoAccept,"{'freeShipping': False, 'estimatedDeliveryDays': 7, 'codAvailable': False, 'returnPolicy': '7 days return policy'}",False,,False,,0,1,43,inactive,"{'autoAcceptDiscount': 5, 'maximumDiscount': 30}",[],[],New,"{'totalSales': 0, 'totalRevenue': 0, 'averageRating': 0, 'totalReviews': 0}","[{'public_id': 'zatch/products/1770926647137-88663491.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926647137-88663491.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b7'}}, {'public_id': 'zatch/products/1770926648199-146079028.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926648199-146079028.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b8'}}, {'public_id': 'zatch/products/1770926648490-777930851.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1770926648490-777930851.jpg', '_id': {'$oid': '698e323a2c63bfbc0476a8b9'}}]","[{'color': 'brown', 'size': 'MEDIUM', 'stock': 16, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1770926648909-745129509.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926648909-745129509.jpg', '_id': {'$oid': '698e323e2c63bfbc0476a8e1'}}, {'public_id': 'zatch/products/variants/1770926649174-709929561.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926649174-709929561.jpg', '_id': {'$oid': '698e323e2c63bfbc0476a8e2'}}, {'public_id': 'zatch/products/variants/1770926649461-616656970.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1770926649461-616656970.jpg', '_id': {'$oid': '698e323e2c63bfbc0476a8e3'}}]}]",[],[],Turtleneck shirts,Turtleneck shirts ,999,899,Men,tshirts-polos,2026-02-12 20:03:45.410000+00:00,2026-05-30 17:21:59.962000+00:00,GEN-698E32,2,,
698e33212c63bfbc0476ae08,698e25132c63bfbc047683d8,0,15,Products,"{'hasSize': True, 'hasColor': True, 'hasVariants': True}","{'step1': {'bargainSettings': {'autoAcceptDiscount': 5, 'maximumDiscount': 30}, 'category': 'Men', 'subCategory': 'casual-shirts', 'name': 'Leather jacket ', 'description': 'Leather jacket ', 'price': 1499, 'discountedPrice': 650, 'totalStock': 15, 'hasSize': True, 'hasColor': True}, 'step2': {'colors': ['brown']}, 'step3': {'images': [{'public_id': 'zatch/products/1772292965822-577929995.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292965822-577929995.jpg', '_id': {'$oid': '69a30b681efc346e038ae8f9'}}, {'public_id': 'zatch/products/1772292967055-752661933.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292967055-752661933.jpg', '_id': {'$oid': '69a30b681efc346e038ae8fa'}}, {'public_id': 'zatch/products/1772292967268-799924686.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292967268-799924686.jpg', '_id': {'$oid': '69a30b681efc346e038ae8fb'}}], 'sizes': ['MEDIUM'], 'variantImages': {'brown': {'MEDIUM': [{'public_id': 'zatch/products/variants/1772292967570-889869921.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292967570-889869921.jpg'}, {'public_id': 'zatch/products/variants/1772292967800-205049170.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292967800-205049170.jpg'}, {'public_id': 'zatch/products/variants/1772292968051-865280514.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292968051-865280514.jpg'}]}}}}",autoAccept,"{'freeShipping': False, 'estimatedDeliveryDays': 7, 'codAvailable': False, 'returnPolicy': '7 days return policy'}",False,,False,,0,0,36,inactive,"{'autoAcceptDiscount': 5, 'maximumDiscount': 30}",[],[],New,"{'totalSales': 0, 'totalRevenue': 0, 'averageRating': 0, 'totalReviews': 0}","[{'public_id': 'zatch/products/1772292965822-577929995.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292965822-577929995.jpg', '_id': {'$oid': '69a30b681efc346e038ae8fc'}}, {'public_id': 'zatch/products/1772292967055-752661933.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292967055-752661933.jpg', '_id': {'$oid': '69a30b681efc346e038ae8fd'}}, {'public_id': 'zatch/products/1772292967268-799924686.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772292967268-799924686.jpg', '_id': {'$oid': '69a30b681efc346e038ae8fe'}}]","[{'color': 'brown', 'size': 'MEDIUM', 'stock': 14, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772292967570-889869921.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292967570-889869921.jpg', '_id': {'$oid': '69a30b691efc346e038ae90b'}}, {'public_id': 'zatch/products/variants/1772292967800-205049170.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292967800-205049170.jpg', '_id': {'$oid': '69a30b691efc346e038ae90c'}}, {'public_id': 'zatch/products/variants/1772292968051-865280514.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772292968051-865280514.jpg', '_id': {'$oid': '69a30b691efc346e038ae90d'}}]}]",[],[],Leather jacket ,Leather jacket ,1499,650,Men,casual-shirts,2026-02-12 20:08:01.175000+00:00,2026-05-30 17:21:58.905000+00:00,GEN-698E33,10,,
6995d3468c1ab0f14cb59635,698e264a2c63bfbc04768582,0,10,Products,"{'hasSize': True, 'hasColor': True, 'hasVariants': True}","{'step1': {'bargainSettings': {'autoAcceptDiscount': 7.281937330521242, 'maximumDiscount': 30}, 'category': 'Home', 'subCategory': 'table-decor', 'name': 'Home Decor-Buddha', 'description': 'Home Décor-Buddha (H-34.3CM)', 'price': 8000, 'discountedPrice': 7700, 'totalStock': 10, 'hasSize': True, 'hasColor': True}, 'step2': {'colors': ['gold']}, 'step3': {'images': [{'public_id': 'zatch/products/1771426714047-118391490.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426714047-118391490.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59893'}}, {'public_id': 'zatch/products/1771426716701-215360115.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426716701-215360115.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59894'}}, {'public_id': 'zatch/products/1771426717311-974304892.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426717311-974304892.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59895'}}], 'sizes': ['NONE'], 'variantImages': {'gold': {'NONE': [{'public_id': 'zatch/products/variants/1771426717579-607457439.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426717579-607457439.jpg'}, {'public_id': 'zatch/products/variants/1771426717828-20079780.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426717828-20079780.jpg'}, {'public_id': 'zatch/products/variants/1771426718069-282454114.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426718069-282454114.jpg'}]}}}}",askBeforeAccepting,"{'freeShipping': False, 'estimatedDeliveryDays': 7, 'codAvailable': False, 'returnPolicy': '7 days return policy'}",False,,False,,1,0,53,inactive,"{'autoAcceptDiscount': 5, 'maximumDiscount': 30}",[],[],New,"{'totalSales': 0, 'totalRevenue': 0, 'averageRating': 5, 'totalReviews': 1}","[{'public_id': 'zatch/products/1771426714047-118391490.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426714047-118391490.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59896'}}, {'public_id': 'zatch/products/1771426716701-215360115.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426716701-215360115.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59897'}}, {'public_id': 'zatch/products/1771426717311-974304892.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/1771426717311-974304892.jpg', '_id': {'$oid': '6995d39e8c1ab0f14cb59898'}}]","[{'color': 'gold', 'size': 'NONE', 'stock': 7, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1771426717579-607457439.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426717579-607457439.jpg', '_id': {'$oid': '6995d3a08c1ab0f14cb598c4'}}, {'public_id': 'zatch/products/variants/1771426717828-20079780.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426717828-20079780.jpg', '_id': {'$oid': '6995d3a08c1ab0f14cb598c5'}}, {'public_id': 'zatch/products/variants/1771426718069-282454114.jpg', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1771426718069-282454114.jpg', '_id': {'$oid': '6995d3a08c1ab0f14cb598c6'}}]}]","[{'userId': {'$oid': '698e25132c63bfbc047683d8'}, 'username': 'krish', 'profilePic': {'url': ''}, 'text': 'fjfhhfjfj', 'rating': 5, '_id': {'$oid': '69987a91722cd8db7370127a'}, 'images': [], 'createdAt': {'$date': '2026-02-20T15:15:29.472Z'}}]",[],Home Decor-Buddha,Home Décor-Buddha (H-34.3CM),8000,7700,Home,table-decor,2026-02-18 14:57:10.380000+00:00,2026-05-23 15:52:08.370000+00:00,GEN-6995D3,5,,
69988931722cd8db737026d5,6992fed22c63bfbc04771576,0,13,Products,"{'hasSize': True, 'hasColor': True, 'hasVariants': True}","{'step1': {'category': 'Men', 'subCategory': 'casual-shirts', 'name': 'Strips Collection', 'description': 'Youth ki kaavali style... Budget lo kaavali price! 😎👉 SLR GENTS WEAR \n\nCollege vallu aina sare, office lo panichese professionals aina sare – andariki perfect styles ready 🔥\n\n➡️ Trendy shirts\n➡️ Super quality\n➡️ Budget lo best offers\n\n\nAvailable Sizes \nS M L ', 'price': 499, 'discountedPrice': 349, 'totalStock': 13, 'hasSize': True, 'hasColor': True, 'bargainSettings': {'autoAcceptDiscount': 5.756781482342009, 'maximumDiscount': 20.7902532527881}}}",askBeforeAccepting,"{'freeShipping': False, 'estimatedDeliveryDays': 7, 'codAvailable': False, 'returnPolicy': '7 days return policy'}",False,,False,,0,0,35,active,"{'autoAcceptDiscount': 5.756781482342009, 'maximumDiscount': 20.7902532527881}",[],[],New,"{'totalSales': 0, 'totalRevenue': 0, 'averageRating': 0, 'totalReviews': 0}","[{'public_id': 'zatch/products/1772525449841-959971000.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772525449841-959971000.png', '_id': {'$oid': '69a697980a0ce3fd3a6caaca'}}, {'public_id': 'zatch/products/1772525451891-847354157.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772525451891-847354157.png', '_id': {'$oid': '69a697980a0ce3fd3a6caacb'}}, {'public_id': 'zatch/products/1772525452138-398871099.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/1772525452138-398871099.png', '_id': {'$oid': '69a697980a0ce3fd3a6caacc'}}]","[{'color': 'grey', 'size': 'SMALL', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525452406-568783901.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525452406-568783901.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caad6'}}, {'public_id': 'zatch/products/variants/1772525452733-15628928.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525452733-15628928.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caad7'}}, {'public_id': 'zatch/products/variants/1772525452980-978002243.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525452980-978002243.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caad8'}}]}, {'color': 'grey', 'size': 'MEDIUM', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525453257-821390411.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525453257-821390411.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caad9'}}, {'public_id': 'zatch/products/variants/1772525453535-203816546.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525453535-203816546.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caada'}}, {'public_id': 'zatch/products/variants/1772525454252-3280747.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525454252-3280747.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caadb'}}]}, {'color': 'grey', 'size': 'LARGE', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525454484-288494136.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525454484-288494136.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caadc'}}, {'public_id': 'zatch/products/variants/1772525454769-907664456.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525454769-907664456.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caadd'}}, {'public_id': 'zatch/products/variants/1772525455189-735140934.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525455189-735140934.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caade'}}]}, {'color': 'deep pink', 'size': 'SMALL', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525455581-289889350.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525455581-289889350.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caadf'}}, {'public_id': 'zatch/products/variants/1772525455863-792288809.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525455863-792288809.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae0'}}, {'public_id': 'zatch/products/variants/1772525456106-788963113.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525456106-788963113.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae1'}}]}, {'color': 'deep pink', 'size': 'MEDIUM', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525456328-52097566.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525456328-52097566.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae2'}}, {'public_id': 'zatch/products/variants/1772525456758-300484721.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525456758-300484721.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae3'}}, {'public_id': 'zatch/products/variants/1772525457170-730973599.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525457170-730973599.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae4'}}]}, {'color': 'deep pink', 'size': 'LARGE', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525457440-439315621.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525457440-439315621.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae5'}}, {'public_id': 'zatch/products/variants/1772525457664-18713213.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525457664-18713213.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae6'}}, {'public_id': 'zatch/products/variants/1772525457971-716144057.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525457971-716144057.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae7'}}]}, {'color': 'cream', 'size': 'SMALL', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525458220-675680652.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525458220-675680652.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae8'}}, {'public_id': 'zatch/products/variants/1772525458545-488565016.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525458545-488565016.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caae9'}}, {'public_id': 'zatch/products/variants/1772525458791-812978865.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525458791-812978865.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaea'}}]}, {'color': 'cream', 'size': 'LARGE', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525459196-447077736.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525459196-447077736.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaeb'}}, {'public_id': 'zatch/products/variants/1772525459473-26343661.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525459473-26343661.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaec'}}, {'public_id': 'zatch/products/variants/1772525459780-402238854.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525459780-402238854.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaed'}}]}, {'color': 'light blue', 'size': 'SMALL', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525460032-519306051.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525460032-519306051.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaee'}}, {'public_id': 'zatch/products/variants/1772525460291-305109104.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525460291-305109104.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaef'}}, {'public_id': 'zatch/products/variants/1772525460538-335287407.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525460538-335287407.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf0'}}]}, {'color': 'light blue', 'size': 'MEDIUM', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525460822-655652134.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525460822-655652134.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf1'}}, {'public_id': 'zatch/products/variants/1772525461054-420078826.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525461054-420078826.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf2'}}, {'public_id': 'zatch/products/variants/1772525461333-187430726.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525461333-187430726.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf3'}}]}, {'color': 'light green', 'size': 'SMALL', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525461619-425633330.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525461619-425633330.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf4'}}, {'public_id': 'zatch/products/variants/1772525461906-291626577.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525461906-291626577.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf5'}}, {'public_id': 'zatch/products/variants/1772525462153-529018954.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525462153-529018954.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf6'}}]}, {'color': 'light green', 'size': 'MEDIUM', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525462436-776976948.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525462436-776976948.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf7'}}, {'public_id': 'zatch/products/variants/1772525462709-245899498.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525462709-245899498.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf8'}}, {'public_id': 'zatch/products/variants/1772525462978-7695553.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525462978-7695553.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caaf9'}}]}, {'color': 'light green', 'size': 'LARGE', 'stock': 1, 'isOutOfStock': False, 'images': [{'public_id': 'zatch/products/variants/1772525463223-118837730.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525463223-118837730.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caafa'}}, {'public_id': 'zatch/products/variants/1772525463498-226556081.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525463498-226556081.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caafb'}}, {'public_id': 'zatch/products/variants/1772525463777-798479190.png', 'url': 'https://zatchP.b-cdn.net/zatch/products/variants/1772525463777-798479190.png', '_id': {'$oid': '69a697fc0a0ce3fd3a6caafc'}}]}]",[],[],Strips Collection,"Youth ki kaavali style... Budget lo kaavali price! 😎👉 SLR GENTS WEAR 

College vallu aina sare, office lo panichese professionals aina sare – andariki perfect styles ready 🔥

➡️ Trendy shirts
➡️ Super quality
➡️ Budget lo best offers


Available Sizes 
S M L ",499,349,Men,casual-shirts,2026-02-20 16:17:53.363000+00:00,2026-06-02 05:19:13.682000+00:00,GEN-699889,2,,
